event,wall_time_s,env_step,episode,epsilon,buffer_size,train_steps,mean_loss,loss_n_finite,loss_n_total,win_rate_pct,mean_return,mean_ep_len,mean_max_tile,best_max_tile
episode,5151.270743208937,764156,5950,0.050000000000000044,100000,762157,2.3359594238698485,2000,2000,0.0,308.40125285720904,141.6,137.28,256
env_step,5192.075501667103,770000,5991,0.050000000000000044,100000,768001,2.340435698226094,2000,2000,,,,,
episode,5201.052955084015,771348,6000,0.050000000000000044,100000,769349,2.398943950906396,2000,2000,0.0,311.60515139940395,143.84,136.32,256
episode,5255.591914999997,779030,6050,0.050000000000000044,100000,777031,2.4587096604406833,2000,2000,0.0,337.51164915381355,153.64,139.52,256
env_step,5262.197606249945,780000,6058,0.050000000000000044,100000,778001,2.4072152471989394,2000,2000,,,,,
episode,5305.0693022089545,785896,6100,0.050000000000000044,100000,783897,2.4135857317000626,2000,2000,0.0,295.7213976511535,137.32,115.84,256
env_step,5334.237312166952,790000,6129,0.050000000000000044,100000,788001,2.276890822723508,2000,2000,,,,,
episode,5357.303877166938,793129,6150,0.050000000000000044,100000,791130,2.340962308600545,2000,2000,0.0,315.4345305974199,144.66,136.32,256
env_step,5407.1724412920885,800000,6197,0.050000000000000044,100000,798001,2.2285037062466144,2000,2000,,,,,
episode,5408.861035041977,800247,6200,0.050000000000000044,100000,798248,2.2268223992586136,2000,2000,0.0,310.0439016765093,142.36,136.96,256
episode,5454.58705570898,806504,6250,0.050000000000000044,100000,804505,2.2960598808377983,2000,2000,0.0,264.7493916845766,125.14,110.72,256
env_step,5480.684259209083,810000,6274,0.050000000000000044,100000,808001,2.3692962495982646,2000,2000,,,,,
episode,5507.858390999958,813778,6300,0.050000000000000044,100000,811779,2.3462202648371457,2000,2000,0.0,318.37681999447204,145.48,135.04,256
env_step,5551.642159500159,820000,6347,0.050000000000000044,100000,818001,2.3379955192804336,2000,2000,,,,,
episode,5554.599507375155,820398,6350,0.050000000000000044,100000,818399,2.310249476701021,2000,2000,0.0,284.15872102792474,132.4,110.08,256
episode,5602.454111417057,827016,6400,0.050000000000000044,100000,825017,2.326776868611574,2000,2000,0.0,284.5796186258251,132.36,125.44,256
env_step,5622.990769834025,830000,6421,0.050000000000000044,100000,828001,2.308579823538661,2000,2000,,,,,
